Maker, Genmodel,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price
Jaguar,XE,White,2016,Saloon,18570,2.0L,Automatic,Diesel,18562
Jaguar,XE,White,2016,Saloon,24311,2.0L,Automatic,Petrol,18970
Jaguar,XE,Grey,2016,Saloon,22756,2.0L,Automatic,Diesel,19844
Jaguar,XE,Red,2015,Saloon,19978,2.0L,Automatic,Petrol,20950
Jaguar,XE,Black,2017,Saloon,11213,2.0L,Automatic,Diesel,21996
Jaguar,XE,Grey,2017,Saloon,7061,2.0L,Automatic,Diesel,25000
Jaguar,XE,Grey,2015,Saloon,11731,2.0L,Automatic,Petrol,18522
Jaguar,XE,Red,2015,Saloon,24195,2.0L,Automatic,Diesel,19500
Jaguar,XE,,2017,Saloon,11522,2.0L,Automatic,Diesel,23500
Jaguar,XE,Black,2016,Saloon,25200,2.0L,Manual,Diesel,17499
Jaguar,XE,Silver,2018,Saloon,3091,2.0L,Automatic,Diesel,27720
Jaguar,XE,Black,2015,Saloon,7599,2.0L,Manual,Diesel,19990
Jaguar,XE,Silver,2015,Saloon,46000,2.0L,Automatic,Diesel,16490
Jaguar,XE,White,2016,Saloon,1879,2.0L,Automatic,Petrol,23998
Jaguar,XE,Grey,2017,Saloon,7000,2.0L,Automatic,Petrol,25995
Jaguar,XE,,2016,Saloon,36146,2.0L,Automatic,Diesel,21485
Jaguar,XE,Blue,2017,Saloon,6251,2.0L,Automatic,Petrol,31890
Jaguar,XE,Grey,2017,Saloon,4793,2.0L,Automatic,Diesel,24499
Jaguar,XE,Blue,2016,Saloon,52878,2.0L,Manual,Diesel,15801
Jaguar,XE,Black,2017,Saloon,9633,2.0L,Automatic,Diesel,23999
Jaguar,XE,Black,2018,Saloon,1099,2.0L,Automatic,Diesel,27740
Jaguar,XE,Blue,2016,Saloon,17121,2.0L,Automatic,Diesel,21490
Jaguar,XE,Black,2016,Saloon,5748,2.0L,Automatic,Diesel,22601
Jaguar,XE,Red,2015,Saloon,47010,2.0L,Manual,Diesel,14330
Jaguar,XE,Grey,2015,Saloon,21702,2.0L,Automatic,Petrol,19995
Jaguar,XE,Blue,2015,Saloon,9528,2.0L,Automatic,Petrol,19754
Jaguar,XE,Blue,2017,Saloon,12603,2.0L,Automatic,Diesel,23751
Jaguar,XE,Black,2015,Saloon,29119,2.0L,Manual,Diesel,16388
Jaguar,XE,Grey,2018,Saloon,1 mile,2.0L,Automatic,Diesel,33642
Jaguar,XE,Red,2015,Saloon,24726,2.0L,Automatic,Diesel,18240
Jaguar,XE,Grey,2015,Saloon,14000,2.0L,Automatic,Petrol,19949
Jaguar,XE,White,2017,Saloon,6261,2.0L,Automatic,Diesel,28990
Jaguar,XE,Blue,2015,Saloon,47622,2.0L,Manual,Diesel,14155
Jaguar,XE,Grey,2015,Saloon,20000,2.0L,Automatic,Petrol,21889
Jaguar,XE,Grey,2015,Saloon,30520,2.0L,Manual,Diesel,13900
Jaguar,XE,White,2017,Saloon,10140,2.0L,Automatic,Diesel,24436
Jaguar,XE,Grey,2017,Saloon,4754,2.0L,Automatic,Petrol,27495
Jaguar,XE,Red,2018,Saloon,1900,2.0L,Manual,Diesel,28750
Jaguar,XE,Red,2015,Saloon,16874,2.0L,Manual,Diesel,18200
Jaguar,XE,Blue,2015,Saloon,7450,2.0L,Manual,Diesel,19844
Jaguar,XE,Black,2017,Saloon,8101,2.0L,Automatic,Diesel,22450
Jaguar,XE,Black,2016,Saloon,12704,3.0L,Automatic,Petrol,29444
Jaguar,XE,White,2016,Saloon,10933,2.0L,Automatic,Diesel,22000
Jaguar,XE,Red,2017,Saloon,11030,2.0L,Automatic,Petrol,21995
Jaguar,XE,Blue,2018,Saloon,4136,2.0L,Automatic,Petrol,28950
Jaguar,XE,Blue,2017,Saloon,11685,2.0L,Automatic,Diesel,22791
Jaguar,XE,Red,2015,Saloon,45207,2.0L,Automatic,Diesel,16995
Jaguar,XE,Blue,2017,Saloon,5572,2.0L,Automatic,Diesel,25313
Jaguar,XE,Grey,2015,Saloon,24191,2.0L,Manual,Diesel,17495
Jaguar,XE,Black,2017,Saloon,9642,2.0L,Automatic,Diesel,22998
Jaguar,XE,Red,2015,Saloon,13645,2.0L,Automatic,Diesel,18799
Jaguar,XE,,2018,Saloon,20,2.0L,Automatic,Diesel,30000
Jaguar,XE,Black,2015,Saloon,27150,2.0L,Automatic,Diesel,17250
Jaguar,XE,White,2016,Saloon,22410,2.0L,Automatic,Diesel,19799
Jaguar,XE,Grey,2016,Saloon,14340,2.0L,Automatic,Diesel,19547
Jaguar,XE,Grey,2016,Saloon,17701,2.0L,Manual,Diesel,19000
Jaguar,XE,Blue,2017,Saloon,5350,2.0L,Automatic,Petrol,29987
Jaguar,XE,Silver,2015,Saloon,71000,2.0L,Automatic,Diesel,13695
Jaguar,XE,Grey,2015,Saloon,17273,2.0L,Automatic,Diesel,23000
Jaguar,XE,Red,2017,Saloon,9024,2.0L,Automatic,Diesel,27290
Jaguar,XE,Black,2015,Saloon,40198,2.0L,Manual,Diesel,14700
Jaguar,XE,Black,2016,Saloon,46947,2.0L,Manual,Diesel,15910
Jaguar,XE,Black,2015,Saloon,57000,2.0L,Manual,Diesel,15495
Jaguar,XE,Black,2017,Saloon,10425,2.0L,Automatic,Diesel,23000
Jaguar,XE,Red,2015,Saloon,9675,3.0L,Automatic,Petrol,20000
Jaguar,XE,Blue,2017,Saloon,9665,2.0L,Automatic,Diesel,25950
Jaguar,XE,Blue,2016,Saloon,7775,2.0L,Automatic,Diesel,19995
Jaguar,XE,Grey,2017,Saloon,9737,2.0L,Automatic,Diesel,24490
Jaguar,XE,Red,2017,Saloon,7185,2.0L,Automatic,Petrol,29989
Jaguar,XE,White,2016,Saloon,30177,2.0L,Automatic,Petrol,18995
Jaguar,XE,Black,2016,Saloon,17834,2.0L,Automatic,Diesel,19537
Jaguar,XE,Red,2015,Saloon,26668,2.0L,Manual,Diesel,18944
Jaguar,XE,Black,2018,Saloon,250,2.0L,Automatic,Petrol,33858
Jaguar,XE,White,2018,Saloon,1766,2.0L,Automatic,Diesel,29350
Jaguar,XE,Grey,2017,Saloon,9616,2.0L,Automatic,Diesel,26000
Jaguar,XE,Red,2017,Saloon,9287,2.0L,Automatic,Diesel,26980
Jaguar,XE,Black,2016,Saloon,11447,2.0L,Automatic,Diesel,24341
Jaguar,XE,Black,2016,Saloon,7390,2.0L,Automatic,Diesel,22950
Jaguar,XE,Bronze,2016,Saloon,10126,2.0L,Automatic,Diesel,22495
Jaguar,XE,Grey,2017,Saloon,14220,2.0L,Automatic,Diesel,20000
Jaguar,XE,Red,2017,Saloon,14006,2.0L,Automatic,Diesel,26950
Jaguar,XE,Silver,2016,Saloon,32745,2.0L,Automatic,Diesel,17299
Jaguar,XE,Blue,2015,Saloon,30869,2.0L,Manual,Diesel,16000
Jaguar,XE,Black,2016,Saloon,3490,2.0L,Automatic,Diesel,23877
Jaguar,XE,Black,2016,Saloon,10640,2.0L,Automatic,Diesel,21444
Jaguar,XE,Green,2016,Saloon,17006,2.0L,Automatic,Diesel,20250
Jaguar,XE,White,2018,Saloon,150,2.0L,Automatic,Diesel,27717
Jaguar,XE,Black,2018,Saloon,20,2.0L,Automatic,Diesel,27000
Jaguar,XE,White,2015,Saloon,49789,2.0L,Automatic,Petrol,19690
Jaguar,XE,Blue,2017,Saloon,10080,2.0L,Automatic,Diesel,24444
Jaguar,XE,,2015,Saloon,19449,2.0L,Automatic,Diesel,19997
Jaguar,XE,Black,2017,Saloon,9545,2.0L,Automatic,Diesel,22490
Jaguar,XE,Blue,2016,Saloon,10500,2.0L,Manual,Diesel,19795
Jaguar,XE,Red,2016,Saloon,27037,2.0L,Automatic,Petrol,20450
Jaguar,XE,Blue,2018,Saloon,3459,2.0L,Automatic,Diesel,24750
Jaguar,XE,,2018,Saloon,20,2.0L,Automatic,Diesel,27500
Jaguar,XE,,2018,Saloon,20,2.0L,Automatic,Diesel,27500
Jaguar,XE,Red,2016,Saloon,31974,2.0L,Manual,Diesel,16291
Jaguar,XE,Black,2016,Saloon,7568,2.0L,Automatic,Diesel,20444
Jaguar,XE,Blue,2017,Saloon,5899,2.0L,Automatic,Diesel,26559
Jaguar,XE,Red,2015,Saloon,28947,2.0L,Automatic,Diesel,17000
Jaguar,XE,Black,2015,Saloon,39580,2.0L,Manual,Diesel,14995
Jaguar,XE,Black,2017,Saloon,11204,2.0L,Automatic,Diesel,23917
Jaguar,XE,Red,2015,Saloon,28260,2.0L,Automatic,Petrol,17277
Jaguar,XE,White,2017,Saloon,7333,2.0L,Automatic,Diesel,21990
Jaguar,XE,Black,2016,Saloon,22626,2.0L,Manual,Diesel,17690
Jaguar,XE,White,2018,Saloon,10,2.0L,Automatic,Diesel,27995
Jaguar,XE,Red,2015,Saloon,71000,2.0L,Manual,Diesel,13879
Jaguar,XE,Grey,2017,Saloon,6000,2.0L,Automatic,Diesel,24990
Jaguar,XE,Silver,2015,Saloon,16500,2.0L,Manual,Diesel,17495
Jaguar,XE,Silver,2015,Saloon,3282,2.0L,Automatic,Diesel,20790
Jaguar,XE,White,2017,Saloon,6006,2.0L,Automatic,Diesel,28990
Jaguar,XE,Grey,2016,Saloon,19014,2.0L,Automatic,Diesel,20999
Jaguar,XE,White,2017,Saloon,16500,2.0L,Automatic,Diesel,16990
Jaguar,XE,White,2015,Saloon,10676,2.0L,Automatic,Diesel,21490
Jaguar,XE,Grey,2016,Saloon,52716,2.0L,Manual,Diesel,16000
Jaguar,XE,,2016,Saloon,11120,2.0L,Automatic,Diesel,24990
Jaguar,XE,Grey,2018,Saloon,1 mile,2.0L,Automatic,Petrol,33452
Jaguar,XE,Grey,2018,Saloon,3500,2.0L,Automatic,Petrol,29499
Jaguar,XE,Grey,2017,Saloon,10210,2.0L,Automatic,Diesel,25860
Jaguar,XE,Blue,2017,Saloon,13969,2.0L,Automatic,Diesel,28000
Jaguar,XE,Blue,2016,Saloon,50688,2.0L,Automatic,Diesel,17900
Jaguar,XE,Grey,2016,Saloon,20363,2.0L,Automatic,Diesel,19800
Jaguar,XE,Grey,2015,Saloon,35000,2.0L,Manual,Diesel,15450
Jaguar,XE,Black,2017,Saloon,5689,2.0L,Automatic,Diesel,23500
Jaguar,XE,Blue,2017,Saloon,10255,2.0L,Automatic,Diesel,25000
Jaguar,XE,Grey,2018,Saloon,4987,2.0L,Automatic,Diesel,28750
Jaguar,XE,,2018,Saloon,732,2.0L,Automatic,Diesel,37000
Jaguar,XE,Grey,2015,Saloon,46700,2.0L,Manual,Diesel,15990
Jaguar,XE,Red,2017,Saloon,11147,2.0L,Automatic,Petrol,24980
Jaguar,XE,Grey,2017,Saloon,5985,2.0L,Automatic,Diesel,26450
Jaguar,XE,White,2017,Saloon,21000,2.0L,Automatic,Diesel,17990
Jaguar,XE,White,2017,Saloon,3085,2.0L,Automatic,Diesel,24000
Jaguar,XE,Grey,2018,Saloon,17,2.0L,Automatic,Diesel,30000
Jaguar,XE,Red,2018,Saloon,3000,2.0L,Manual,Diesel,32085
Jaguar,XE,Grey,2015,Saloon,13328,2.0L,Automatic,Diesel,18999
Jaguar,XE,Blue,2017,Saloon,7953,3.0L,Automatic,Petrol,33545
Jaguar,XE,White,2017,Saloon,8510,2.0L,Automatic,Diesel,23003
Jaguar,XE,Grey,2017,Saloon,8521,2.0L,Automatic,Diesel,26980
Jaguar,XE,Silver,2015,Saloon,28893,2.0L,Automatic,Diesel,17500
Jaguar,XE,White,2016,Saloon,71671,2.0L,Manual,Diesel,15184
Jaguar,XE,Red,2015,Saloon,45000,2.0L,Manual,Diesel,13479
Jaguar,XE,Green,2016,Saloon,25977,2.0L,Automatic,Diesel,18500
Jaguar,XE,Red,2015,Saloon,15545,2.0L,Automatic,Diesel,21152
Jaguar,XE,White,2016,Saloon,31000,2.0L,Automatic,Diesel,17948
Jaguar,XE,Blue,2017,Saloon,4244,2.0L,Automatic,Diesel,26000
Jaguar,XE,White,2017,Saloon,13895,2.0L,Automatic,Diesel,22950
Jaguar,XE,Blue,2017,Saloon,8920,2.0L,Automatic,Diesel,26190
Jaguar,XE,Black,2015,Saloon,63484,2.0L,Manual,Diesel,14500
Jaguar,XE,Black,2017,Saloon,8952,2.0L,Automatic,Diesel,22542
Jaguar,XE,Black,2016,Saloon,8443,2.0L,Automatic,Diesel,22322
Jaguar,XE,Red,2016,Saloon,16143,2.0L,Automatic,Diesel,21990
Jaguar,XE,Grey,2017,Saloon,10252,2.0L,Automatic,Diesel,26250
Jaguar,XE,Red,2015,Saloon,8999,2.0L,Manual,Diesel,16995
Jaguar,XE,Black,2016,Saloon,11058,2.0L,Automatic,Diesel,21844
Jaguar,XE,Red,2015,Saloon,19400,2.0L,Automatic,Diesel,13990
Jaguar,XE,Silver,2015,Saloon,8433,2.0L,Manual,Diesel,18391
Jaguar,XE,White,2015,Saloon,12000,2.0L,Automatic,Petrol,23950
Jaguar,XE,Red,2016,Saloon,14218,3.0L,Automatic,Petrol,28860
Jaguar,XE,White,2019,Saloon,37000,2.0L,Automatic,Diesel,20990
Jaguar,XE,Red,2019,Saloon,3739,2.0L,Automatic,Diesel,26577
Jaguar,XE,Red,2019,Saloon,41150,2.0L,Automatic,Diesel,16990
Jaguar,XE,Blue,2019,Saloon,24000,2.0L,Automatic,Diesel,19950
Jaguar,XE,Red,2019,Saloon,32142,2.0L,Automatic,Diesel,17700
Jaguar,XE,Blue,2019,Saloon,14000,2.0L,Automatic,Petrol,26750
Jaguar,XE,White,2019,Saloon,18884,2.0L,Automatic,Diesel,21382
Jaguar,XE,Black,2019,Saloon,17771,2.0L,Automatic,Diesel,24299
Jaguar,XE,Black,2019,Saloon,31430,2.0L,Automatic,Diesel,18799
Jaguar,XE,Silver,2019,Saloon,5056,2.0L,Automatic,Diesel,30499
Jaguar,XE,Red,2019,Saloon,42119,2.0L,Automatic,Diesel,18250
Jaguar,XE,White,2019,Saloon,22724,2.0L,Manual,Diesel,16200
Jaguar,XE,Silver,2019,Saloon,28031,2.0L,Automatic,Diesel,23495
Jaguar,XE,Black,2019,Saloon,9469,2.0L,Automatic,Diesel,17990
Jaguar,XE,Grey,2019,Saloon,26000,2.0L,Automatic,Diesel,22990
Jaguar,XE,Red,2019,Saloon,8768,2.0L,Automatic,Diesel,26995
Jaguar,XE,Black,2019,Saloon,20000,2.0L,Automatic,Petrol,27480
Jaguar,XE,White,2019,Saloon,19453,2.0L,Automatic,Petrol,21950
Jaguar,XE,Red,2019,Saloon,4815,2.0L,Automatic,Diesel,26490
Jaguar,XE,Grey,2019,Saloon,29355,2.0L,Automatic,Diesel,18850
Jaguar,XE,Blue,2019,Saloon,13138,2.0L,Automatic,Diesel,25000
Jaguar,XE,White,2019,Saloon,23984,2.0L,Automatic,Diesel,18610
Jaguar,XE,Blue,2019,Saloon,5998,,Automatic,Diesel,31990
Jaguar,XE,Black,2019,Saloon,5831,2.0L,Automatic,Diesel,21999
Jaguar,XE,White,2019,Saloon,17755,2.0L,Automatic,Petrol,21199
Jaguar,XE,Black,2019,Saloon,30976,2.0L,Automatic,Diesel,21795
Jaguar,XE,White,2019,Saloon,28569,2.0L,Automatic,Petrol,26990
Jaguar,XE,Blue,2019,Saloon,10561,2.0L,Automatic,Diesel,24490
Jaguar,XE,Red,2019,Saloon,38000,2.0L,Automatic,Petrol,18949
Jaguar,XE,Silver,2019,Saloon,25858,2.0L,Automatic,Diesel,20300
Jaguar,XE,Grey,2019,Saloon,5102,2.0L,Automatic,Petrol,35480
Jaguar,XE,Grey,2019,Saloon,36210,2.0L,Automatic,Diesel,20790
Jaguar,XE,Grey,2019,Saloon,6000,2.0L,Automatic,Diesel,25480
Jaguar,XE,Red,2019,Saloon,12565,2.0L,Automatic,Diesel,21490
Jaguar,XE,Green,2019,Saloon,4400,5.0L,Automatic,Petrol,112950
Jaguar,XE,White,2019,Saloon,19850,2.0L,Automatic,Petrol,22495
Jaguar,XE,Red,2019,Saloon,30642,2.0L,Automatic,Petrol,18995
Jaguar,XE,Grey,2019,Saloon,23000,2.0L,Automatic,Diesel,17495
Jaguar,XE,Grey,2019,Saloon,6450,2.0L,Automatic,Petrol,28500
Jaguar,XE,Black,2019,Saloon,8795,2.0L,Automatic,Diesel,24980
Jaguar,XE,Blue,2019,Saloon,6389,5.0L,Automatic,Petrol,103000
Jaguar,XE,Grey,2019,Saloon,4646,2.0L,Automatic,Petrol,34310
Jaguar,XE,Black,2019,Saloon,28212,2.0L,Automatic,Petrol,19598
Jaguar,XE,Grey,2019,Saloon,7747,2.0L,Automatic,Diesel,24995
Jaguar,XE,Black,2019,Saloon,33500,2.0L,Automatic,Petrol,18299
Jaguar,XE,Black,2019,Saloon,25620,2.0L,Automatic,Petrol,18999
Jaguar,XE,White,2019,Saloon,33850,2.0L,Automatic,Petrol,18099
Jaguar,XE,White,2019,Saloon,23392,2.0L,Automatic,Diesel,18199
Jaguar,XE,Red,2019,Saloon,18438,2.0L,Automatic,Petrol,24150
Jaguar,XE,Blue,2019,Saloon,10124,2.0L,Automatic,Petrol,27950
Jaguar,XF,Blue,2011,Saloon,60000,2.2L,Automatic,Diesel,11489
Jaguar,XF,Black,2014,Saloon,30000,2.2L,Automatic,Diesel,15490
Jaguar,XF,Blue,2012,Saloon,42072,2.2L,Automatic,Diesel,12500
Jaguar,XF,Grey,2008,Saloon,102000,2.7L,Automatic,Diesel,6989
Jaguar,XF,Grey,2008,Saloon,91592,2.7L,Automatic,Diesel,6990
Jaguar,XF,Black,2015,Estate,60335,2.2L,Automatic,Diesel,17340
Jaguar,XF,Red,2016,Saloon,44490,2.0L,Automatic,Diesel,18500
Jaguar,XF,Gold,2011,Saloon,77000,3.0L,Automatic,Diesel,9790
Jaguar,XF,Silver,2015,Saloon,22297,2.2L,Automatic,Diesel,18798
Jaguar,XF,Grey,2017,Saloon,5810,2.0L,Automatic,Diesel,26920
Jaguar,XF,Black,2013,Saloon,51000,2.2L,Automatic,Diesel,13178
Jaguar,XF,White,2015,Estate,49681,2.2L,Automatic,Diesel,16995
Jaguar,XF,Silver,2012,Saloon,40500,2.2L,Automatic,Diesel,13295
Jaguar,XF,Grey,2014,Saloon,55580,2.2L,Automatic,Diesel,13498
Jaguar,XF,Red,2013,Saloon,27000,2.2L,Automatic,Diesel,13450
Jaguar,XF,White,2016,Saloon,22279,2.0L,Automatic,Diesel,21000
Jaguar,XF,White,2012,Saloon,51000,3.0L,Automatic,Diesel,13680
Jaguar,XF,Red,2015,Saloon,24162,2.2L,Automatic,Diesel,18800
Jaguar,XF,White,2014,Saloon,75000,2.2L,Automatic,Diesel,12995
Jaguar,XF,Grey,2012,Saloon,40681,3.0L,Automatic,Diesel,17500
Jaguar,XF,Gold,2011,Saloon,48756,3.0L,Automatic,Diesel,10780
Jaguar,XF,Blue,2015,Estate,60818,2.2L,Automatic,Diesel,19520
Jaguar,XF,Blue,2008,Saloon,85000,2.7L,Automatic,Diesel,6995
Jaguar,XF,Blue,2010,Saloon,112500,3.0L,Automatic,Diesel,6995
Jaguar,XF,Blue,2008,Saloon,78576,2.7L,Manual,Diesel,7495
Jaguar,XF,Silver,2018,Saloon,10,2.0L,Automatic,Diesel,27950
Jaguar,XF,Red,2018,Saloon,1348,2.0L,Automatic,Diesel,29950
Jaguar,XF,Silver,2008,Saloon,120000,2.7L,Automatic,Diesel,5250
Jaguar,XF,Black,2012,Saloon,70374,2.2L,Automatic,Diesel,11390
Jaguar,XF,Black,2012,Saloon,46815,2.2L,Automatic,Diesel,13500
Jaguar,XF,Blue,2015,Saloon,16000,2.2L,Automatic,Diesel,17995
Jaguar,XF,Blue,2012,Saloon,39667,2.2L,Automatic,Diesel,15490
Jaguar,XF,Grey,2017,Estate,947,2.0L,Automatic,Diesel,33250
Jaguar,XF,Red,2015,Estate,35000,2.2L,Automatic,Diesel,18500
Jaguar,XF,Grey,2003,Coupe,67000,4.2L,Automatic,Petrol,10490
Jaguar,XF,Black,2015,Estate,60000,2.2L,Automatic,Diesel,15199
Jaguar,XF,White,2011,Saloon,78661,3.0L,Automatic,Diesel,10492
Jaguar,XF,Grey,2008,Saloon,44000,2.7L,Automatic,Diesel,8995
Jaguar,XF,Grey,2018,Saloon,1687,2.0L,Automatic,Diesel,37000
Jaguar,XF,Red,2015,Saloon,27657,2.2L,Automatic,Diesel,16397
Jaguar,XF,Grey,2017,Saloon,4622,2.0L,Automatic,Diesel,27700
Jaguar,XF,Black,2011,Saloon,77000,2.2L,Automatic,Diesel,10250
Jaguar,XF,Black,2010,Saloon,55175,3.0L,Automatic,Diesel,12485
Jaguar,XF,Black,2015,Saloon,28000,2.2L,Automatic,Diesel,18750
Jaguar,XF,Blue,2010,Saloon,21446,3.0L,Automatic,Diesel,14995
Jaguar,XF,Grey,2012,Saloon,33000,2.2L,Automatic,Diesel,14000
Jaguar,XF,Blue,2008,Saloon,85000,5.0L,Automatic,Petrol,11990
Jaguar,XF,Grey,2018,Saloon,25,3.0L,Automatic,Diesel,42980
Jaguar,XF,Black,2010,Saloon,69400,3.0L,Automatic,Petrol,8690
Jaguar,XF,White,2014,Estate,30000,2.2L,Automatic,Diesel,18000
Jaguar,XF,Blue,2014,Saloon,47024,2.2L,Automatic,Diesel,12975
Jaguar,XF,Red,2016,Saloon,12980,3.0L,Automatic,Diesel,28980
Jaguar,XF,Gold,2010,Saloon,78000,3.0L,Automatic,Diesel,10978
Jaguar,XF,Red,2008,Saloon,68109,2.7L,Automatic,Diesel,7496
Jaguar,XF,Black,2014,Saloon,87824,3.0L,Automatic,Diesel,11980
Jaguar,XF,Black,2016,Saloon,12156,3.0L,Automatic,Petrol,34989
Jaguar,XF,Red,2011,Saloon,40067,5.0L,Automatic,Petrol,14461
Jaguar,XF,White,2012,Saloon,79999,2.2L,Automatic,Diesel,9990
Jaguar,XF,Red,2015,Saloon,20390,2.2L,Automatic,Diesel,17995
Jaguar,XF,Blue,2010,Saloon,51000,3.0L,Automatic,Diesel,9995
Jaguar,XF,Grey,2018,Saloon,10,2.0L,Automatic,Petrol,36400
Jaguar,XF,White,2016,Saloon,22677,2.0L,Automatic,Diesel,20447
Jaguar,XF,Black,2010,Saloon,104256,3.0L,Automatic,Diesel,7910
Jaguar,XF,Grey,2013,Saloon,28813,2.2L,Automatic,Diesel,13500
Jaguar,XF,Blue,2015,Saloon,53500,2.2L,Automatic,Diesel,14500
Jaguar,XF,Blue,2018,Saloon,10,2.0L,Automatic,Diesel,34138
Jaguar,XF,White,2011,Saloon,53000,3.0L,Automatic,Diesel,12872
Jaguar,XF,Red,2018,Saloon,4700,2.0L,Automatic,Diesel,28490
Jaguar,XF,White,2018,Estate,4400,2.0L,Automatic,Diesel,36990
Jaguar,XF,Grey,2011,Saloon,98000,3.0L,Automatic,Diesel,9495
Jaguar,XF,Grey,2012,Saloon,34750,2.2L,Automatic,Diesel,13995
Jaguar,XF,Red,2015,Saloon,40000,2.2L,Automatic,Diesel,17990
Jaguar,XF,Grey,2016,Saloon,10670,3.0L,Automatic,Diesel,29847
Jaguar,XF,Black,2008,Saloon,117000,2.7L,Automatic,Diesel,4895
Jaguar,XF,White,2010,Saloon,116000,3.0L,Automatic,Petrol,4689
Jaguar,XF,Blue,2011,Saloon,84784,3.0L,Automatic,Diesel,9990
Jaguar,XF,,2015,Saloon,28434,2.2L,Automatic,Diesel,17210
Jaguar,XF,,2017,Saloon,2683,2.0L,Automatic,Diesel,26401
Jaguar,XF,Silver,2010,Saloon,140000,3.0L,Automatic,Diesel,6500
Jaguar,XF,Black,2012,Saloon,32809,3.0L,Automatic,Diesel,13540
Jaguar,XF,Green,2016,Saloon,28544,2.0L,Automatic,Diesel,20000
Jaguar,XF,Grey,2017,Saloon,7643,2.0L,Automatic,Diesel,26490
Jaguar,XF,Red,2016,Saloon,15718,3.0L,Automatic,Diesel,28980
Jaguar,XF,Silver,2010,Saloon,80000,3.0L,Automatic,Diesel,9875
Jaguar,XF,Grey,2010,Saloon,24703,3.0L,Automatic,Diesel,11995
Jaguar,XF,Red,2014,Saloon,70152,3.0L,Automatic,Diesel,14180
Jaguar,XF,Black,2008,Saloon,87550,3.0L,Automatic,Petrol,7000
Jaguar,XF,Blue,2011,Saloon,57600,3.0L,Automatic,Diesel,10990
Jaguar,XF,White,2017,Saloon,6772,2.0L,Automatic,Diesel,24000
Jaguar,XF,Grey,2014,Saloon,57516,2.2L,Automatic,Diesel,14500
Jaguar,XF,Black,2010,Saloon,75000,3.0L,Automatic,Petrol,8950
Jaguar,XF,White,2009,Saloon,69358,4.2L,Automatic,Petrol,11650
Jaguar,XF,Red,2017,Saloon,11000,2.0L,Automatic,Diesel,27500
Jaguar,XF,Silver,2010,Saloon,83000,3.0L,Automatic,Diesel,9995
Jaguar,XF,Grey,2010,Saloon,45963,3.0L,Automatic,Petrol,10855
Jaguar,XF,Black,2015,Saloon,20932,2.0L,Automatic,Diesel,18998
Jaguar,XF,Black,2013,Saloon,30000,2.2L,Automatic,Diesel,13000
Jaguar,XF,White,2013,Estate,78000,2.2L,Automatic,Diesel,11500
Jaguar,XF,Black,2017,Saloon,10,2.0L,Automatic,Diesel,27500
Jaguar,XF,Grey,2011,Saloon,96121,3.0L,Automatic,Diesel,9595
Jaguar,XF,Silver,2009,Saloon,59000,3.0L,Automatic,Diesel,8995
Jaguar,XF,Silver,2008,Saloon,180000,2.7L,Automatic,Diesel,4485
Jaguar,XF,Black,2015,Estate,79503,2.2L,Automatic,Diesel,17495
Jaguar,XF,Grey,2018,Saloon,3468,2.0L,Automatic,Diesel,29990
Jaguar,XF,Red,2016,Saloon,11125,3.0L,Automatic,Petrol,32950
Jaguar,XF,Blue,2013,Estate,85640,2.2L,Automatic,Diesel,13295
Jaguar,XF,Blue,2011,Saloon,81256,3.0L,Automatic,Diesel,9295
Jaguar,XF,Gold,2011,Saloon,65000,3.0L,Automatic,Diesel,9490
Jaguar,XF,Grey,2015,Estate,28563,2.2L,Automatic,Diesel,18490
Jaguar,XF,Grey,2008,Saloon,97000,2.7L,Automatic,Diesel,6695
Jaguar,XF,,2014,Estate,30714,3.0L,Automatic,Diesel,20990
Jaguar,XF,Red,2008,Saloon,93000,2.7L,Automatic,Diesel,6995
Jaguar,XF,Black,2012,Saloon,52250,3.0L,Automatic,Diesel,16995
Jaguar,XF,Black,2017,Saloon,4170,2.0L,Automatic,Diesel,23990
Jaguar,XF,Blue,2013,Saloon,32000,3.0L,Automatic,Diesel,14290
Jaguar,XF,Red,2015,Saloon,22000,3.0L,Automatic,Diesel,24480
Jaguar,XF,Silver,2012,Saloon,19023,3.0L,Automatic,Diesel,18995
Jaguar,XF,Red,2014,Estate,56124,2.2L,Automatic,Diesel,15940
Jaguar,XF,Blue,2010,Saloon,69863,3.0L,Automatic,Diesel,9490
Jaguar,XF,Black,2015,Saloon,47400,2.2L,Automatic,Diesel,14679
Jaguar,XF,Red,2017,Saloon,9527,2.0L,Automatic,Diesel,24492
Jaguar,XF,Red,2010,Saloon,35000,5.0L,Automatic,Petrol,19000
Jaguar,XF,Silver,2015,Saloon,31233,2.2L,Automatic,Diesel,14949
Jaguar,XF,Black,2016,Saloon,43990,2.0L,Automatic,Diesel,18990
Jaguar,XF,Grey,2012,Saloon,99153,2.2L,Automatic,Diesel,9500
Jaguar,XF,Silver,2013,Saloon,51888,2.2L,Automatic,Diesel,12995
Jaguar,XF,White,2014,Saloon,43600,3.0L,Automatic,Diesel,19489
Jaguar,XF,Grey,2012,Saloon,67128,3.0L,Automatic,Diesel,11984
Jaguar,XF,Grey,2017,Saloon,3000,2.0L,Automatic,Diesel,27000
Jaguar,XF,Grey,2014,Estate,30000,3.0L,Automatic,Diesel,26000
